rank,uid,username,type,accompany,medal_name,medal_level
1,26537263,乌塔suki,总督,15,泉塘,45
2,230449265,ECHO-回声_,提督,1288,泉塘,48
3,1298744,めいじゃ_,提督,1105,泉塘,47
4,50297468,jklasd12,提督,48,泉塘,34
5,524308871,SOURCE_King,提督,45,泉塘,31
6,32826022,柒玖さん,舰长,535,泉塘,43
7,27660357,酸柚流星Ali,舰长,1297,泉塘,42
8,30571987,穆宝321321,舰长,670,泉塘,40
9,13281308,Andersener,舰长,397,泉塘,36
10,85879758,泠泠雫大人,舰长,338,泉塘,36
11,85396059,河豚爱喝冰美式,舰长,555,泉塘,35
12,15315886,白尘-咒凋,舰长,374,泉塘,35
13,187213,我的现任同居小男友,舰长,1059,泉塘,34
14,26117826,F常胜,舰长,819,泉塘,34
15,8432843,大交叉-official,舰长,531,泉塘,34
16,21930032,Mochizki,舰长,1240,泉塘,33
17,1590686072,o0O彼岸O0o,舰长,1087,泉塘,33
18,513458866,Echo回声___,舰长,584,泉塘,33
19,241407928,葉月-Hatsuki,舰长,989,泉塘,33
20,569464277,技术力低下并且待机,舰长,834,泉塘,33
21,493738704,给儍子上舰,舰长,542,泉塘,33
22,3546643745999458,朽川_木,舰长,237,泉塘,32
23,20755725,夏卓风,舰长,323,泉塘,32
24,32139540,吟诗小白,舰长,304,泉塘,32
25,38002734,我是个憨憨呢,舰长,684,泉塘,32
26,23053482,祖皇临古今,舰长,582,泉塘,32
27,295541604,樱井小汐,舰长,559,泉塘,32
28,37292690,龙狐狐风夨,舰长,80,泉塘,31
29,2035428444,泉宝家の子,舰长,71,泉塘,31
30,385860703,五更雪落Yuki,舰长,424,泉塘,31
31,3546645272725664,伊娜1na,舰长,694,泉塘,31
32,23863877,极夜冰火,舰长,117,泉塘,31
33,3546711928604807,请您吃拼好饭,舰长,276,泉塘,31
34,441991888,St_range,舰长,399,泉塘,30
35,476067392,祈小蓝,舰长,270,泉塘,30
36,337891,love小唧love,舰长,391,泉塘,30
37,389324886,苦尽甘来的方糖,舰长,211,泉塘,30
38,1315517967,YoM0Y,舰长,421,泉塘,30
39,672572632,惜颜墨舞,舰长,342,泉塘,30
40,296301043,穹尽亿世,舰长,184,泉塘,30
41,80313739,泉间星ing,舰长,138,泉塘,29
42,649976501,温温爱哭鬼,舰长,200,泉塘,29
43,8167154,炉石酒馆丶米乐,舰长,242,泉塘,29
44,413457324,雨宮Hotaru,舰长,224,泉塘,29
45,1480678340,游荡梦呓,舰长,110,泉塘,29
46,660286260,欣曦SinCe,舰长,197,泉塘,28
47,524960801,sil_沐长,舰长,197,泉塘,28
48,499174623,人机mirror,舰长,176,泉塘,28
49,398725864,乘风归去的猪,舰长,174,泉塘,28
50,16120966,洛伊德LloydTT,舰长,206,泉塘,28
51,290141205,大凤suki,舰长,177,泉塘,28
52,36823906,Cloud_跟风云玩家,舰长,199,泉塘,28
53,40258316,Badelyn,舰长,176,泉塘,28
54,2021813,憨咸玉,舰长,202,泉塘,28
55,1494437256,荼蘼kiti,舰长,201,泉塘,28
56,3546850317568605,哎呦我天_ber,舰长,11,泉塘,28
57,6413726,千年巫妖狐,舰长,117,泉塘,27
58,14929029,北有孤煙落星辰,舰长,156,泉塘,27
59,3546579432639267,究极抱兮瑶兽,舰长,145,泉塘,27
60,4701207,昏睡若叶筷,舰长,174,泉塘,27
61,74092439,小小年糕兽_嗷呜,舰长,97,泉塘,27
62,356790143,阿乐u,舰长,69,泉塘,27
63,21141395,弑_寂,舰长,71,泉塘,27
64,47024368,小萌萌萌新,舰长,158,泉塘,27
65,36410543,蜜汁春卷,舰长,140,泉塘,27
66,310365520,一般路过幽魂,舰长,103,泉塘,26
67,215347278,发椿同好会会长,舰长,50,泉塘,26
68,451171905,像风失速,舰长,112,泉塘,26
69,408250633,快笑大魔王,舰长,47,泉塘,26
70,272906014,落樱难平我意,舰长,35,泉塘,26
71,434557502,咫尺天涯涧,舰长,67,泉塘,26
72,399804096,地龙今天跳龙之舞了吗,舰长,94,泉塘,25
73,595489,polikc,舰长,69,泉塘,25
74,34362883,三年E班锋,舰长,85,泉塘,25
75,290696925,火力大喵出门就倒,舰长,78,泉塘,25
76,399443001,kuosidney,舰长,63,泉塘,25
77,224518493,揽月映星河,舰长,120,泉塘,25
78,690194318,瑞士卷增殖怪,舰长,53,泉塘,25
79,4728193,阿部高和え,舰长,61,泉塘,25
80,95980355,咕-狸,舰长,32,泉塘,25
81,182614014,雪落椛间,舰长,39,泉塘,25
82,36309448,最近有点无聊,舰长,39,泉塘,25
83,519759439,去码头整点薯条Ciallo,舰长,39,泉塘,25
84,3546753582238535,暮色Knight,舰长,153,泉塘,25
85,3546968678730055,ECHOArknight,舰长,79,泉塘,25
86,11451824,东躲西藏的暮暮,舰长,77,泉塘,25
87,499046659,睡得头都掉了,舰长,35,泉塘,25
88,10094351,愿慈父祝福你,舰长,44,泉塘,25
89,11482378,24歳_学生です_,舰长,36,泉塘,25
90,242675412,里森堡领馆ゝ雨桦,舰长,42,泉塘,25
91,8164477,海绵丶表表,舰长,48,泉塘,25
92,2016315,蓝绯そら,舰长,52,泉塘,24
93,12124589,雷伊LT,舰长,45,泉塘,24
94,360602087,guttlers,舰长,34,泉塘,24
95,399264060,我来组成分母___,舰长,44,泉塘,24
96,4713118,我看你也是风韵犹存呢,舰长,8,泉塘,24
97,3690993329113669,妈咪的大魔王DD,舰长,5,泉塘,24
98,523116328,静雨黄昏,舰长,52,泉塘,24
99,288685142,猫猫就是要被抱着啦,舰长,51,泉塘,24
100,3632305186801893,奇妙怪异,舰长,33,泉塘,24
101,43211028,千千千千心,舰长,53,泉塘,24
102,409617432,S---117,舰长,34,泉塘,24
103,22298898,空木白鸟,舰长,5,泉塘,24
104,471621525,晨曦QQ,舰长,51,泉塘,24
105,218506213,小鹿-Fawn,舰长,19,泉塘,24
106,1347584,弥生初,舰长,39,泉塘,24
107,160210717,之萌风语是勇者,舰长,46,泉塘,24
108,155887460,仙鹤泽鋆隐居士,舰长,36,泉塘,24
109,6977595,是囗猫嗷,舰长,25,泉塘,24
110,18588821,人畜绅士,舰长,5,泉塘,24
111,1929106525,是星珩捏QWQ,舰长,29,泉塘,24
112,39481625,wk哇咔咔wkk,舰长,38,泉塘,23
113,365443440,少冰去棠,舰长,19,泉塘,23
114,40019362,不言君Limru,舰长,53,泉塘,23
115,3546734617692927,极上牛舌68k,舰长,5,泉塘,23
116,2974256,茶色晚轩,舰长,32,泉塘,23
117,20607399,听着回忆抱着猫,舰长,48,泉塘,23
118,351103206,坏掉的琴,舰长,5,泉塘,23
119,3493076723043291,我也要念吗,舰长,53,泉塘,23
120,400268595,-南枝北冥,舰长,52,泉塘,23
121,667379,KOTAKI_,舰长,18,泉塘,23
122,593580552,robin-魏,舰长,22,泉塘,23
123,29614546,散入星月尽是璃,舰长,7,泉塘,23
124,12719842,阿茶official,舰长,5,泉塘,22
125,1558395257,赖如Sl,舰长,5,泉塘,22
126,17844064,爱吃烤肉饭的怪兽,舰长,8,泉塘,22
127,24720386,剑木dsp,舰长,18,泉塘,22
128,525593883,回忆成册,舰长,6,泉塘,22
129,17074908,提莫Baober,舰长,31,泉塘,22
130,479686931,Claudel,舰长,12,泉塘,22
131,1322628,豆腐-喵,舰长,13,泉塘,22
132,406685085,弑墨狂欢,舰长,11,泉塘,22
133,3690978036681033,小林二世_,舰长,6,泉塘,22
134,11089765,灼眼の蒙古肥仔,舰长,10,泉塘,22
135,11276452,杠杠Eliath,舰长,11,泉塘,22
136,477204993,天泽泽泽泽责,舰长,30,泉塘,22
137,22955787,姑苏云开,舰长,26,泉塘,22
138,388091521,糖娜薇甜,舰长,13,泉塘,21
139,14665988,雪杜斯,舰长,2,泉塘,21
140,34943106,-大-列-巴-,舰长,16,泉塘,21
141,1117954969,龙炎--,舰长,3,泉塘,21
142,2869593,白水PPPPPP,舰长,6,泉塘,21
143,355368853,-生鱼忧患死鱼安乐-,舰长,6,泉塘,21
144,566862609,叶落如故,舰长,20,泉塘,21
145,498747986,在吗我是你坝,舰长,4,泉塘,21
146,43336602,风居居居,舰长,25,泉塘,21
147,272662,圣の樱,舰长,29,泉塘,21
148,13076550,二三匠,舰长,31,泉塘,21
149,3546381899794609,cloud丿守护,舰长,8,泉塘,21
150,291449773,绘柒柒,舰长,6,泉塘,21
151,482827856,抹茶紅茶OuO,舰长,2,泉塘,21
152,3546749188705059,亿口米露-lulu,舰长,31,泉塘,21
153,240594618,姜山石头人,舰长,25,泉塘,21
154,31473700,扛-_-住,舰长,29,泉塘,21
155,4813105,冰镇の小白花,舰长,8,泉塘,21
156,110915355,Black_Boat,舰长,4,泉塘,21
157,523544127,承诺-promise,舰长,3,泉塘,21
158,88176807,冬抖抖,舰长,3,泉塘,21
159,84466955,seren喵,舰长,28,泉塘,21
160,7508672,挖蓝掘翔机,舰长,2,泉塘,21
161,499860102,大明星照,舰长,2,泉塘,21
162,3493120241044395,背景板背景,舰长,3,泉塘,21
163,26297010,污神天天睡不醒,舰长,24,泉塘,21
164,224412909,白夜云澄,舰长,25,泉塘,21
165,107591626,枫紫freedom,舰长,30,泉塘,21
166,16126329,秋丶残叶,舰长,29,泉塘,21
167,55383396,一个不想透露身份的人,舰长,11,泉塘,21
168,51500915,慕容德子,舰长,18,泉塘,21
169,39815284,不老蛇皮,舰长,3,泉塘,21
170,32858449,于彼方坠落的星之瞳眸,舰长,6,泉塘,21
171,319170465,这位B站用户_,舰长,4,泉塘,21
172,354303946,王者之剑159357,舰长,13,泉塘,21
173,121836904,敖烈不让捏-_-,舰长,20,泉塘,21
174,43576922,阿小哩o0O,舰长,3,泉塘,21
175,9233504,蓝色莱茵河,舰长,16,泉塘,21
176,1960188,-焚灬尽-,舰长,3,泉塘,21
177,225214145,把小吱,舰长,14,泉塘,21
178,524643286,很内向的小法,舰长,4,泉塘,21
179,43657743,好想再睡多一会,舰长,6,泉塘,21
180,2090905447,言惜QMQ,舰长,3,泉塘,21
181,155458979,Lis初心,舰长,3,泉塘,21
182,11382496,晨晫Mrc,舰长,31,泉塘,21
183,141623776,晴云砚,舰长,29,泉塘,21
184,497090982,月夜清泽,舰长,3,泉塘,21
185,276275489,不冷的星宿,舰长,20,泉塘,21
