rank,uid,username,type,accompany,medal_name,medal_level
1,230449265,Preacher-ECHO,提督,1452,泉皇,49
2,1298744,めいじゃ_,提督,1269,泉皇,48
3,30571987,穆宝321321,提督,813,泉皇,41
4,3546826321955597,柒月の微风,提督,19,泉皇,31
5,3546726499617347,想睡多一会就一会儿,提督,19,泉皇,30
6,26537263,账号已注销,舰长,179,泉皇,47
7,32826022,柒玖さん,舰长,699,泉皇,43
8,13281308,Andersener,舰长,561,泉皇,37
9,1844901,INH桑,舰长,522,泉皇,36
10,15315886,白尘-咒凋,舰长,538,泉皇,35
11,524308871,泉门研究所King博士,舰长,209,泉皇,35
12,187213,我的现任同居小男友,舰长,1223,泉皇,35
13,26117826,F常胜,舰长,983,泉皇,35
14,50297468,jklasd12,舰长,211,泉皇,34
15,20755725,夏卓风,舰长,487,泉皇,34
16,513458866,Echo回声___,舰长,729,泉皇,34
17,1590686072,o0O彼岸O0o,舰长,1251,泉皇,34
18,241407928,葉月-Hatsuki0421,舰长,1153,泉皇,34
19,8432843,大交叉-official,舰长,695,泉皇,34
20,493738704,给傻子上舰,舰长,706,泉皇,34
21,38002734,我是个憨憨呢,舰长,848,泉皇,33
22,3546711928604807,好饭丿,舰长,440,泉皇,33
23,37292690,龙狐狐风夨,舰长,244,泉皇,33
24,3546643745999458,朽川_木,舰长,331,泉皇,33
25,23053482,祖皇临古今,舰长,746,泉皇,33
26,295541604,樱井小汐,舰长,649,泉皇,33
27,3546645272725664,伊娜1na,舰长,858,泉皇,33
28,3993827,托兰格海德_Official,舰长,379,泉皇,32
29,1315517967,YoM0Y,舰长,585,泉皇,32
30,2129094116,南鹿依山,舰长,318,泉皇,31
31,413457324,雨宮Hotaru,舰长,388,泉皇,31
32,337891,love小唧love,舰长,439,泉皇,31
33,660286260,欣曦SinCe,舰长,361,泉皇,30
34,3546850317568605,哎呦我天_ber,舰长,109,泉皇,30
35,16120966,洛伊德LloydTT,舰长,347,泉皇,30
36,290141205,大凤suki,舰长,341,泉皇,30
