rank,uid,username,type,accompany,medal_name,medal_level
1,230449265,ECHO-回声_,提督,1244,泉塘,47
2,1298744,めいじゃ_,提督,1061,泉塘,47
3,30571987,穆宝321321,提督,626,泉塘,40
4,15315886,白尘-咒凋,提督,330,泉塘,34
5,6895883,千里王,提督,160,泉塘,32
6,50297468,jklasd12,提督,4,泉塘,31
7,23863877,极夜冰火,提督,73,泉塘,31
8,32826022,柒玖さん,舰长,491,泉塘,42
9,27660357,酸柚流星Ali,舰长,1253,泉塘,42
10,85879758,泠泠雫大人,舰长,294,泉塘,36
11,33504517,虾籽阳春面,舰长,405,泉塘,34
12,187213,我的现任同居小男友,舰长,1015,泉塘,34
13,8432843,大交叉-official,舰长,487,泉塘,34
14,26117826,F常胜,舰长,775,泉塘,34
15,21930032,Mochizki,舰长,1196,泉塘,33
16,1590686072,o0O彼岸O0o,舰长,1043,泉塘,33
17,241407928,葉月-Hatsuki,舰长,945,泉塘,33
18,569464277,技术力低下并且待机,舰长,790,泉塘,33
19,493738704,给儍子上舰,舰长,498,泉塘,33
20,3546643745999458,朽川_木,舰长,212,泉塘,32
21,38002734,我是个憨憨呢,舰长,640,泉塘,32
22,295541604,樱井小汐,舰长,518,泉塘,32
23,20755725,夏卓风,舰长,279,泉塘,32
24,32139540,吟诗小白,舰长,264,泉塘,32
25,23053482,祖皇临古今,舰长,538,泉塘,31
26,262232974,铍栋波炼坡,舰长,371,泉塘,31
27,2129094116,南鹿依山,舰长,287,泉塘,31
28,3546645272725664,伊娜1na,舰长,650,泉塘,31
29,109147473,odorikoz,舰长,426,泉塘,30
30,337891,love小唧love,舰长,347,泉塘,30
31,3546711928604807,请您吃拼好饭,舰长,232,泉塘,30
32,182322636,紫色的夏,舰长,376,泉塘,30
33,476067392,祈小蓝,舰长,226,泉塘,30
34,441991888,St_range,舰长,355,泉塘,30
35,1315517967,YoM0Y,舰长,377,泉塘,30
36,672572632,惜颜墨舞,舰长,298,泉塘,30
37,389324886,苦尽甘来的方糖,舰长,167,泉塘,29
38,1420010897,我永远喜欢博伊西,舰长,130,泉塘,29
39,166697233,天使念经,舰长,69,泉塘,29
40,649976501,温温爱哭鬼,舰长,156,泉塘,29
41,1480678340,游荡梦呓,舰长,66,泉塘,29
42,80313739,泉间星ing,舰长,95,泉塘,28
43,660286260,欣曦SinCe,舰长,153,泉塘,28
44,524960801,sil_沐长,舰长,153,泉塘,28
45,413457324,雨宮Hotaru,舰长,180,泉塘,28
46,50110410,熊桑阿,舰长,129,泉塘,27
47,499174623,人机mirror,舰长,132,泉塘,27
48,296301043,穹尽亿世,舰长,140,泉塘,27
49,36823906,Cloud_跟风云玩家,舰长,155,泉塘,27
50,290141205,大凤suki,舰长,133,泉塘,27
51,630776989,迷人小妖艳,舰长,145,泉塘,27
52,40258316,Badelyn,舰长,132,泉塘,27
53,1041611906,DCOT的修勾,舰长,179,泉塘,27
54,2021813,憨咸玉,舰长,158,泉塘,27
55,1494437256,Sana酱我老婆,舰长,157,泉塘,27
56,398725864,乘风归去的猪,舰长,130,泉塘,27
57,6413726,千年巫妖狐,舰长,73,泉塘,26
58,23175320,Ku_Luo_Sang,舰长,36,泉塘,26
59,3277550,切老师的猫,舰长,121,泉塘,26
60,4701207,昏睡若叶筷,舰长,130,泉塘,26
61,23757173,闷骚的节操菌,舰长,77,泉塘,26
62,296695126,北往南忆,舰长,64,泉塘,26
63,3546839395601231,FAMSNAKE,舰长,132,泉塘,26
64,3546579432639267,究极抱兮瑶兽,舰长,101,泉塘,26
65,419270138,音の烟沐,舰长,66,泉塘,25
66,1454109228,Sirius_ash,舰长,76,泉塘,25
67,34859384,飘渺三山外,舰长,66,泉塘,25
68,690194318,瑞士卷增殖怪,舰长,9,泉塘,25
69,37292690,龙狐狐风夨,舰长,36,泉塘,25
70,436546231,忒卡_Teca,舰长,38,泉塘,25
71,224518493,揽月映星河,舰长,76,泉塘,25
72,290696925,火力大喵出门就倒,舰长,34,泉塘,25
73,178501165,雪碧柠檬茶Reluna,舰长,74,泉塘,24
74,2035428444,泉宝家の子,舰长,28,泉塘,24
75,495779435,彳亍矢口,舰长,37,泉塘,24
76,28968186,挂机如风,舰长,41,泉塘,24
77,1974732698,丯埜媺敩,舰长,37,泉塘,24
78,7947055,可天星,舰长,6,泉塘,24
79,8997205,丶无奈丨,舰长,6,泉塘,24
80,3546753582238535,暮色Knight,舰长,128,泉塘,24
81,3546968678730055,ECHOArknight,舰长,39,泉塘,24
82,444027147,Shiroust,舰长,39,泉塘,23
83,16419190,撒谎的坏孩子,舰长,39,泉塘,23
84,11451824,东躲西藏的暮暮,舰长,33,泉塘,23
85,19212361,情伤灬少帅,舰长,37,泉塘,23
86,354860466,MOSLTY,舰长,34,泉塘,23
87,1482968480,Hs-AsH,舰长,6,泉塘,23
88,434557502,咫尺天涯涧,舰长,23,泉塘,23
89,3461582168262671,饿饿我要吃饭,舰长,17,泉塘,22
90,128798545,jiojio的骑喵毛线,舰长,6,泉塘,22
91,494260662,兔米球_,舰长,8,泉塘,22
92,189030628,浪国一戈娅,舰长,6,泉塘,22
93,1745949702,_花狸狐少,舰长,6,泉塘,22
94,215347278,发椿同好会会长,舰长,6,泉塘,22
95,2135064639,肆仟凌逸,舰长,29,泉塘,22
96,146115413,-鑫鑫的天空-,舰长,6,泉塘,22
97,36868619,岱の小有,舰长,8,泉塘,22
98,471621525,晨曦QQ,舰长,7,泉塘,22
99,2016315,蓝绯そら,舰长,8,泉塘,22
100,288685142,猫猫就是要被抱着啦,舰长,7,泉塘,21
101,523116328,静雨黄昏,舰长,8,泉塘,21
102,4728193,阿部高和え,舰长,17,泉塘,21
103,1323891340,鼠标OAQ,舰长,2,泉塘,21
104,3546977782466624,AAA专业砍树奥叔,舰长,7,泉塘,21
105,290424714,外向的我晚上不睡觉,舰长,16,泉塘,21
106,640737847,zwz_深度思考中,舰长,8,泉塘,21
107,23327082,许是蓬蒿人,舰长,9,泉塘,21
108,43211028,千千千千心,舰长,9,泉塘,21
109,8164477,海绵丶表表,舰长,6,泉塘,21
110,1800654,戏调岚色,舰长,16,泉塘,21
111,201225659,心井照月明,舰长,9,泉塘,21
112,483337089,linoの芬乃,舰长,23,泉塘,21
113,491305743,诗负,舰长,2,泉塘,21
114,355094823,汪找鱼,舰长,3,泉塘,21
115,1667920467,我只喝奶昔彡,舰长,3,泉塘,21
116,10295042,陆司星,舰长,7,泉塘,21
117,517631146,魔魔崖,舰长,6,泉塘,21
118,40019362,不言Limru,舰长,9,泉塘,21
119,34125407,再生鱼丸,舰长,4,泉塘,21
120,475190649,纳杰日金,舰长,9,泉塘,21
121,4332369,片红绶叶,舰长,19,泉塘,21
122,353247625,InvincibleMurky,舰长,6,泉塘,21
123,9042658,灰灰爱吃牛肉饼OwO,舰长,7,泉塘,21
124,1042928888,海の哀人,舰长,6,泉塘,21
125,105146197,q薯条配可乐p,舰长,6,泉塘,21
126,54691255,裘盗梦,舰长,5,泉塘,21
127,1396875389,まきなす,舰长,7,泉塘,21
128,690913505,摸了本摸,舰长,17,泉塘,21
129,3494370512734592,Higgs_Particle,舰长,6,泉塘,21
130,3690997645052893,Elydgo,舰长,4,泉塘,21
131,391637078,六月翌,舰长,4,泉塘,21
132,185879298,Time时逝,舰长,7,泉塘,21
133,12273791,今天不喝乌龙茶,舰长,6,泉塘,21
134,10462192,呼呼Hu_uH,舰长,6,泉塘,21
135,333592930,君少玄,舰长,3,泉塘,21
136,1041794045,点点白薇连心开,舰长,7,泉塘,21
137,194582174,一條鹹鱼,舰长,7,泉塘,21
138,77895513,A蜡笔尛新,舰长,6,泉塘,21
139,168557809,陌园,舰长,6,泉塘,21
140,160210717,之萌风语是勇者,舰长,2,泉塘,21
141,1105646020,你的凌兮啊,舰长,6,泉塘,21
142,400268595,-南枝北冥,舰长,8,泉塘,21
143,11228641,Le大仙,舰长,6,泉塘,21
144,36724605,小宏不是小紅,舰长,4,泉塘,21
145,1513520902,枕枕天下第一,舰长,3,泉塘,21
146,20607399,听着回忆抱着猫,舰长,4,泉塘,21
147,3493076723043291,小念经吧,舰长,9,泉塘,21
148,672722632,亿穷二白王道长,舰长,2,泉塘,21
149,2097183,Q可w乐Q,舰长,5,泉塘,21
150,1980958188,Ghost_ze,舰长,9,泉塘,21
151,1801044715,妖梦想休假,舰长,9,泉塘,21
152,127015,篠霧辰実,舰长,10,泉塘,21
153,25642077,大尾巴の狐璃,舰长,45,泉塘,21
