rank,uid,username,type,accompany,medal_name,medal_level
1,1298744,めいじゃ_,提督,654,泉塘,31
2,230449265,泉教のPreacher-回声,提督,837,泉塘,30
3,27660357,流星Ali_圣泉教牧师,提督,846,泉塘,29
4,39863332,请激推吃块饼干饼,提督,228,泉塘,28
5,30571987,穆宝321321,提督,222,泉塘,27
6,61048436,鑢七叶,提督,39,泉塘,26
7,32826022,柒玖さん,提督,92,泉塘,25
8,1865633553,俺果冻大亨,舰长,183,泉塘,31
9,1844901,INH桑,舰长,252,泉塘,27
10,9103707,-柒佑KeyU-,舰长,694,泉塘,26
11,100990414,沐竹-星间泉神教,舰长,846,泉塘,26
12,187213,我的现任同居小男友,舰长,608,泉塘,26
13,4470537,反正什么都没有_语,舰长,746,泉塘,26
14,33504517,虾籽阳春面_泉宝信徒,舰长,220,泉塘,26
15,3920056,雪野夜时音,舰长,394,泉塘,26
16,3546643745999458,是小号-,舰长,108,泉塘,26
17,39276653,sphingo,舰长,590,泉塘,26
18,21930032,Mochizki,舰长,789,泉塘,26
19,569464277,技术力低下并且待机,舰长,504,泉塘,26
20,513458866,Echo回声___,舰长,378,泉塘,26
21,1590686072,o0O彼岸O0o,舰长,636,泉塘,26
22,26117826,F常胜,舰长,368,泉塘,26
23,241407928,葉月-Hatsuki,舰长,538,泉塘,26
24,2003512509,恆星製夢观测站,舰长,469,泉塘,25
25,8432843,大交叉-official,舰长,221,泉塘,25
26,2042392251,鹭玖鸢_stargaze,舰长,266,泉塘,25
27,32327404,彩虹米饭,舰长,306,泉塘,25
28,1688280199,星间泉channel,舰长,331,泉塘,25
29,9565962,猫娘才不萌呢,舰长,125,泉塘,25
30,85396059,河豚黑听中___,舰长,138,泉塘,25
31,13281308,Andersener,舰长,90,泉塘,25
32,3546645272725664,伊娜1na,舰长,243,泉塘,24
33,2918786,异世界的雪原之紫,舰长,89,泉塘,24
34,38002734,我是个憨憨呢,舰长,236,泉塘,24
35,385860703,泉泉の五更雪落,舰长,172,泉塘,24
36,224607521,粥店王老板,舰长,186,泉塘,24
37,337891,love小唧love,舰长,154,泉塘,24
38,22941517,子夜寄君書-,舰长,144,泉塘,24
39,3546658994391044,一般路过神秘dd,舰长,167,泉塘,24
40,305245439,逐影笔落,舰长,80,泉塘,24
41,44097,Lycerisious_夕,舰长,88,泉塘,24
42,44987344,初见Yui,舰长,144,泉塘,24
43,23053482,祖皇临古今,舰长,131,泉塘,24
44,1762132,奇Kiseki,舰长,110,泉塘,24
45,295541604,樱井小汐,舰长,132,泉塘,24
46,395869643,Oooverlord,舰长,145,泉塘,23
47,160803875,三箱辣条压压惊,舰长,145,泉塘,23
48,32300675,小源还喜欢阿菌,舰长,63,泉塘,23
49,1033953289,鸿儒之赋,舰长,96,泉塘,23
50,8167154,炉石酒馆丶米乐,舰长,88,泉塘,23
51,182322636,紫色的夏,舰长,118,泉塘,23
52,451171905,像风失速,舰长,64,泉塘,23
53,47137568,樱华森优丶,舰长,71,泉塘,22
54,472938909,纯白却非无色,舰长,37,泉塘,22
55,328086627,莳祺鸢,舰长,80,泉塘,22
56,493738704,时贰live,舰长,91,泉塘,22
57,1727168,皮皮的皮球,舰长,52,泉塘,22
58,7220745,Juicefff,舰长,44,泉塘,22
59,587084,朝月小仙女,舰长,42,泉塘,22
60,14443753,冷烟QvQ,舰长,36,泉塘,22
61,7987592,星陨殇,舰长,54,泉塘,22
62,23613722,Matarah_Okina,舰长,47,泉塘,22
63,115789,四绪风,舰长,57,泉塘,22
64,1429151083,加班是不能停的,舰长,42,泉塘,22
65,525513320,冬添,舰长,59,泉塘,22
66,1880194603,情绪总是温暖,舰长,29,泉塘,22
67,338182515,月见雪兔子,舰长,29,泉塘,22
68,404387707,露帕Ruppa,舰长,4,泉塘,21
69,15004780,北-墨羽,舰长,28,泉塘,21
70,315169216,桃酱软糖,舰长,29,泉塘,21
71,399258692,_緒山-まひろ-みはり_,舰长,23,泉塘,21
72,390318569,Foxofwine,舰长,26,泉塘,21
73,148891149,空ま白,舰长,1,泉塘,21
74,541391425,花椒锅巴土豆,舰长,25,泉塘,21
75,5338866,秦のこころ,舰长,26,泉塘,21
76,49530176,_鳕鱼罐头_,舰长,13,泉塘,21
77,398960971,Zar-1231,舰长,25,泉塘,21
78,396259135,爱吃瓜的瓜猫,舰长,30,泉塘,21
79,3878756,桜幸,舰长,17,泉塘,21
80,384807825,乱维空弦,舰长,7,泉塘,21
81,3493089817660245,天上白玉京-_-,舰长,12,泉塘,21
82,348744748,墅崎,舰长,29,泉塘,21
83,3461562585058246,Exceptionor,舰长,4,泉塘,21
84,33538092,喜欢戴头套的阿抽,舰长,12,泉塘,21
85,22949985,良心奸商,舰长,22,泉塘,21
86,1793474342,晴天林雨,舰长,29,泉塘,21
87,1697648387,日常被祭旗啊,舰长,31,泉塘,21
88,16882590,木偶人r,舰长,25,泉塘,21
89,154289065,xwdx,舰长,31,泉塘,21
