rank,uid,username,type,accompany,medal_name,medal_level
1,230449265,ECHO-回声_,提督,1214,泉塘,47
2,1298744,めいじゃ_,提督,1031,泉塘,47
3,30571987,穆宝321321,提督,596,泉塘,40
4,32826022,柒玖さん,舰长,461,泉塘,42
5,27660357,酸柚流星Ali,舰长,1223,泉塘,42
6,39863332,枫糖奶油饼,舰长,605,泉塘,39
7,85879758,新条泠,舰长,264,泉塘,36
8,85396059,河豚黑听中___,舰长,514,泉塘,35
9,187213,我的现任同居小男友,舰长,985,泉塘,34
10,8432843,大交叉-official,舰长,457,泉塘,33
11,26117826,F常胜,舰长,745,泉塘,33
12,21930032,Mochizki,舰长,1166,泉塘,33
13,241407928,葉月-Hatsuki,舰长,915,泉塘,33
14,1590686072,o0O彼岸O0o,舰长,1013,泉塘,33
15,569464277,技术力低下并且待机,舰长,760,泉塘,33
16,493738704,时贰live,舰长,468,泉塘,32
17,513458866,Echo回声___,舰长,516,泉塘,32
18,15315886,白尘-咒凋,舰长,300,泉塘,32
19,38002734,我是个憨憨呢,舰长,610,泉塘,32
20,295541604,樱井小汐,舰长,494,泉塘,31
21,23053482,祖皇临古今,舰长,508,泉塘,31
22,20755725,夏卓风,舰长,249,泉塘,31
23,262232974,铍栋波炼坡,舰长,341,泉塘,31
24,3494360240884421,寒山芳宁达,舰长,512,泉塘,31
25,32139540,吟诗小白,舰长,237,泉塘,31
26,3546645272725664,伊娜1na,舰长,620,泉塘,31
27,1033953289,鸿儒之赋,舰长,473,泉塘,30
28,3993827,托兰格海德_Official,舰长,277,泉塘,30
29,1552867361,HtElysia,舰长,225,泉塘,30
30,476067392,祈小蓝,舰长,196,泉塘,29
31,1315517967,YoM0Y,舰长,347,泉塘,29
32,441991888,St_range,舰长,325,泉塘,29
33,3546711928604807,请您吃拼好饭,舰长,202,泉塘,29
34,672572632,惜颜墨舞,舰长,268,泉塘,29
35,109147473,odorikoz,舰长,396,泉塘,29
36,1480678340,游荡梦呓,舰长,36,泉塘,28
37,389324886,苦尽甘来的方糖,舰长,137,泉塘,28
38,1420010897,我永远喜欢博伊西,舰长,110,泉塘,28
39,649976501,温温爱哭鬼,舰长,126,泉塘,28
40,166697233,天使念经,舰长,60,泉塘,28
41,660286260,欣曦SinCe,舰长,123,泉塘,27
42,524960801,sil_沐长,舰长,123,泉塘,27
43,50110410,熊桑阿,舰长,117,泉塘,27
44,3493112743725883,lbag,舰长,106,泉塘,27
45,80313739,泉间星ing,舰长,65,泉塘,26
46,630776989,迷人小妖艳,舰长,115,泉塘,26
47,36823906,Cloud_跟风云玩家,舰长,125,泉塘,26
48,499174623,人机mirror,舰长,102,泉塘,26
49,290141205,大凤suki,舰长,103,泉塘,26
50,3493110204074132,_费阳阳_,舰长,79,泉塘,26
51,40258316,Badelyn,舰长,102,泉塘,26
52,398725864,乘风归去的猪,舰长,115,泉塘,25
53,22952897,老咸苟,舰长,72,泉塘,25
54,291015763,喜哭emm,舰长,63,泉塘,25
55,3277550,切老师的猫,舰长,91,泉塘,25
56,23863877,极夜冰火,舰长,43,泉塘,25
57,3546839395601231,FAMSNAKE,舰长,102,泉塘,25
58,340229442,栩栩如枫,舰长,40,泉塘,25
59,6413726,千年巫妖狐,舰长,43,泉塘,25
60,89305238,天渊墨痕,舰长,58,泉塘,24
61,498697916,olwhen,舰长,10,泉塘,24
62,224518493,揽月映星河,舰长,46,泉塘,23
63,290696925,火力大喵出门就倒,舰长,4,泉塘,23
64,2008772135,神野崎川,舰长,12,泉塘,22
65,399443001,kuosidney,舰长,6,泉塘,22
66,647171389,你是world_,舰长,15,泉塘,22
67,179398679,依泽铃兰,舰长,23,泉塘,22
68,544486316,此间不过浮生一梦,舰长,30,泉塘,21
69,471394115,_Interesting_,舰长,15,泉塘,21
70,19212361,情伤灬少帅,舰长,7,泉塘,21
71,1109324295,爱吃芭菲の乐奈,舰长,11,泉塘,21
72,28968186,挂机如风,舰长,11,泉塘,21
73,544593726,煮了袋速食面,舰长,4,泉塘,21
74,264013471,冷冷吃不饱,舰长,11,泉塘,21
75,3546918768609642,星夜朔Saku,舰长,12,泉塘,21
76,268360591,槐花味の诗白,舰长,12,泉塘,21
77,100594987,鹤曜耀,舰长,5,泉塘,21
78,80094109,开摆本摆-,舰长,14,泉塘,21
79,354860466,MOSLTY,舰长,4,泉塘,21
80,11451824,东躲西藏的暮暮,舰长,3,泉塘,21
81,3537113895144414,溪索の奈芽,舰长,20,泉塘,21
82,3493297951606945,露姆ルム,舰长,6,泉塘,21
83,25642077,大尾巴の狐璃,舰长,15,泉塘,21
