rank,uid,username,type,accompany,medal_name,medal_level
1,230449265,ECHO-回声_,提督,1218,泉塘,47
2,1298744,めいじゃ_,提督,1035,泉塘,47
3,30571987,穆宝321321,提督,600,泉塘,40
4,32826022,柒玖さん,舰长,465,泉塘,42
5,27660357,酸柚流星Ali,舰长,1227,泉塘,42
6,39863332,枫糖奶油饼,舰长,609,泉塘,39
7,85879758,新条泠,舰长,268,泉塘,36
8,187213,我的现任同居小男友,舰长,989,泉塘,34
9,8432843,大交叉-official,舰长,461,泉塘,34
10,26117826,F常胜,舰长,749,泉塘,33
11,21930032,Mochizki,舰长,1170,泉塘,33
12,241407928,葉月-Hatsuki,舰长,919,泉塘,33
13,1590686072,o0O彼岸O0o,舰长,1017,泉塘,33
14,569464277,技术力低下并且待机,舰长,764,泉塘,33
15,493738704,时贰live,舰长,472,泉塘,32
16,513458866,Echo回声___,舰长,520,泉塘,32
17,15315886,白尘-咒凋,舰长,304,泉塘,32
18,38002734,我是个憨憨呢,舰长,614,泉塘,32
19,23053482,祖皇临古今,舰长,512,泉塘,31
20,295541604,樱井小汐,舰长,498,泉塘,31
21,20755725,夏卓风,舰长,253,泉塘,31
22,262232974,铍栋波炼坡,舰长,345,泉塘,31
23,3494360240884421,寒山芳宁达,舰长,516,泉塘,31
24,32139540,吟诗小白,舰长,241,泉塘,31
25,3546645272725664,伊娜1na,舰长,624,泉塘,31
26,1033953289,鸿儒之赋,舰长,477,泉塘,30
27,3993827,托兰格海德_Official,舰长,281,泉塘,30
28,1552867361,HtElysia,舰长,229,泉塘,30
29,672572632,惜颜墨舞,舰长,272,泉塘,30
30,476067392,祈小蓝,舰长,200,泉塘,29
31,1315517967,YoM0Y,舰长,351,泉塘,29
32,441991888,St_range,舰长,329,泉塘,29
33,3546711928604807,请您吃拼好饭,舰长,206,泉塘,29
34,109147473,odorikoz,舰长,400,泉塘,29
35,1480678340,游荡梦呓,舰长,40,泉塘,28
36,389324886,苦尽甘来的方糖,舰长,141,泉塘,28
37,1420010897,我永远喜欢博伊西,舰长,114,泉塘,28
38,649976501,温温爱哭鬼,舰长,130,泉塘,28
39,413457324,雨宮Hotaru,舰长,154,泉塘,27
40,1041611906,DCOT的修勾,舰长,153,泉塘,27
41,660286260,欣曦SinCe,舰长,127,泉塘,27
42,524960801,sil_沐长,舰长,127,泉塘,27
43,50110410,熊桑阿,舰长,121,泉塘,27
44,80313739,泉间星ing,舰长,69,泉塘,27
45,3493112743725883,lbag,舰长,110,泉塘,27
46,630776989,迷人小妖艳,舰长,119,泉塘,26
47,36823906,Cloud_跟风云玩家,舰长,129,泉塘,26
48,499174623,人机mirror,舰长,106,泉塘,26
49,290141205,大凤suki,舰长,107,泉塘,26
50,3493110204074132,_费阳阳_,舰长,83,泉塘,26
51,40258316,Badelyn,舰长,106,泉塘,26
52,398725864,乘风归去的猪,舰长,119,泉塘,25
53,22952897,老咸苟,舰长,76,泉塘,25
54,291015763,喜哭emm,舰长,67,泉塘,25
55,3277550,切老师的猫,舰长,95,泉塘,25
56,23863877,极夜冰火,舰长,47,泉塘,25
57,3546839395601231,FAMSNAKE,舰长,106,泉塘,25
58,340229442,栩栩如枫,舰长,44,泉塘,25
59,6413726,千年巫妖狐,舰长,47,泉塘,25
60,498697916,有温度的火花,舰长,14,泉塘,24
61,224518493,揽月映星河,舰长,50,泉塘,23
62,290696925,火力大喵出门就倒,舰长,8,泉塘,23
63,2008772135,神野崎川,舰长,16,泉塘,23
64,647171389,你是world_,舰长,19,泉塘,22
65,399443001,kuosidney,舰长,10,泉塘,22
66,179398679,依泽铃兰,舰长,27,泉塘,22
67,2135064639,肆仟凌逸,舰长,3,泉塘,22
68,471394115,_Interesting_,舰长,19,泉塘,21
69,1109324295,爱吃芭菲の乐奈,舰长,15,泉塘,21
70,19212361,情伤灬少帅,舰长,11,泉塘,21
71,28968186,挂机如风,舰长,15,泉塘,21
72,544593726,煮了袋速食面,舰长,8,泉塘,21
73,100594987,鹤曜耀,舰长,9,泉塘,21
74,264013471,冷冷吃不饱,舰长,15,泉塘,21
75,268360591,槐花味の诗白,舰长,16,泉塘,21
76,3546918768609642,星夜朔Saku,舰长,16,泉塘,21
77,2035428444,凪間家の子,舰长,2,泉塘,21
78,80094109,开摆本摆-,舰长,18,泉塘,21
79,354860466,MOSLTY,舰长,8,泉塘,21
80,11451824,东躲西藏的暮暮,舰长,7,泉塘,21
81,3537113895144414,溪索の奈芽,舰长,24,泉塘,21
82,3493297951606945,露姆ルム,舰长,10,泉塘,21
83,25642077,大尾巴の狐璃,舰长,19,泉塘,21
