rank,uid,username,type,accompany,medal_name,medal_level
1,230449265,ECHO-回声_,提督,1336,泉皇,48
2,1298744,めいじゃ_,提督,1153,泉皇,47
3,26537263,乌塔suki,舰长,63,泉皇,47
4,32826022,柒玖さん,舰长,583,泉皇,43
5,27660357,酸柚流星Ali,舰长,1345,泉皇,42
6,30571987,穆宝321321,舰长,718,泉皇,40
7,13281308,Andersener,舰长,445,泉皇,37
8,1844901,INH桑,舰长,506,泉皇,36
9,15315886,白尘-咒凋,舰长,422,泉皇,35
10,187213,我的现任同居小男友,舰长,1107,泉皇,34
11,26117826,F常胜,舰长,867,泉皇,34
12,50297468,jklasd12,舰长,95,泉皇,34
13,21930032,Mochizki,舰长,1288,泉皇,34
14,8432843,大交叉-official,舰长,579,泉皇,34
15,513458866,Echo回声___,舰长,632,泉皇,34
16,1590686072,o0O彼岸O0o,舰长,1135,泉皇,33
17,241407928,葉月-Hatsuki,舰长,1037,泉皇,33
18,493738704,只给傻子钢板上提督,舰长,590,泉皇,33
19,32139540,吟诗小白,舰长,345,泉皇,33
20,3546643745999458,朽川_木,舰长,285,泉皇,33
21,20755725,夏卓风,舰长,371,泉皇,33
22,6895883,千里王,舰长,204,泉皇,33
23,38002734,我是个憨憨呢,舰长,732,泉皇,33
24,524308871,泉门单推KING,舰长,93,泉皇,33
25,3546711928604807,请您吃拼好饭,舰长,324,泉皇,33
26,37292690,龙狐狐风夨,舰长,128,泉皇,32
27,23053482,祖皇临古今,舰长,630,泉皇,32
28,295541604,樱井小汐,舰长,585,泉皇,32
29,2035428444,泉宝家の子,舰长,117,泉皇,32
30,3546645272725664,伊娜1na,舰长,742,泉皇,32
31,3993827,托兰格海德_Official,舰长,344,泉皇,31
32,441991888,St_range,舰长,447,泉皇,31
33,296301043,穹尽亿世,舰长,232,泉皇,31
34,1315517967,YoM0Y,舰长,469,泉皇,31
35,672572632,惜颜墨舞,舰长,390,泉皇,31
36,3493116004796675,寒木木喵,舰长,18,泉皇,31
37,649976501,温温爱哭鬼,舰长,248,泉皇,30
38,413457324,雨宮Hotaru,舰长,272,泉皇,30
39,499174623,人机mirror,舰长,224,泉皇,30
40,40258316,Badelyn,舰长,224,泉皇,30
41,359243070,你拉着我說你有些鱿鱼,舰长,22,泉皇,30
42,660286260,欣曦SinCe,舰长,245,泉皇,29
43,3546850317568605,哎呦我天_ber,舰长,50,泉皇,29
44,4701207,昏睡若叶筷,舰长,222,泉皇,29
45,290141205,大凤suki,舰长,225,泉皇,29
46,3546579432639267,究极抱兮瑶兽,舰长,173,泉皇,29
47,1480678340,游荡梦呓,舰长,158,泉皇,29
48,4728193,阿部高和え,舰长,109,泉皇,28
49,202181646,三夜三秋,舰长,133,泉皇,28
50,2122126847,均伊,舰长,36,泉皇,28
51,434557502,咫尺天涯涧,舰长,115,泉皇,28
52,224518493,揽月映星河,舰长,168,泉皇,28
53,4713118,对管人犯错没什么可耻,舰长,56,泉皇,28
54,215347278,发椿同好会会长,舰长,98,泉皇,28
55,10094351,愿慈父祝福你,舰长,92,泉皇,28
56,595489,polikc,舰长,117,泉皇,28
57,399264060,我来组成分母___,舰长,92,泉皇,27
58,3546753582238535,暮色Knight,舰长,201,泉皇,27
59,499046659,睡得头都掉了,舰长,83,泉皇,27
60,11051100,缘3126,舰长,90,泉皇,27
61,43657743,好想再睡多一会,舰长,54,泉皇,27
62,290696925,火力大喵出门就倒,舰长,126,泉皇,27
63,288685142,猫猫就是要被抱着啦,舰长,88,泉皇,27
64,74092439,小小年糕兽_嗷呜,舰长,145,泉皇,27
65,409617432,S---117,舰长,82,泉皇,27
66,3632305186801893,奇妙怪异,舰长,81,泉皇,26
67,12124589,雷伊LT,舰长,93,泉皇,26
68,1322628,火花-喵,舰长,61,泉皇,26
69,11451824,东躲西藏的暮暮,舰长,125,泉皇,26
70,1929106525,是星珩捏QWQ,舰长,77,泉皇,26
71,43211028,千千千千心,舰长,101,泉皇,26
72,39481625,wk哇咔咔wkk,舰长,86,泉皇,26
73,31473700,扛-_-住,舰长,77,泉皇,26
74,182614014,雪落椛间,舰长,87,泉皇,26
75,3014542,脸黑到死,舰长,46,泉皇,26
76,3493092418128570,红宝天下第一10086,舰长,43,泉皇,26
77,160210717,之萌风语是勇者,舰长,94,泉皇,26
78,302649087,非洲友好人民,舰长,43,泉皇,25
79,593580552,robin-魏,舰长,70,泉皇,25
80,3546381899794609,cloud丿守护,舰长,56,泉皇,25
81,425302769,觉醒者222244,舰长,44,泉皇,25
82,153352046,-Flanst-,舰长,43,泉皇,25
83,3546628818471872,贪食魔虫,舰长,43,泉皇,25
84,4813105,冰镇の小白花,舰长,56,泉皇,25
85,15787975,昆西昆OvI,舰长,43,泉皇,25
86,47262514,青灯沽玖,舰长,43,泉皇,25
87,97544769,凇海Songhai,舰长,13,泉皇,25
88,293810113,神遗之人-欺骗者,舰长,20,泉皇,25
89,3493128126335919,弱弱M,舰长,48,泉皇,25
90,312618852,NI_KA_NA,舰长,15,泉皇,24
91,97274582,二十四精神院院长陨石,舰长,18,泉皇,24
92,17074908,提莫Baober,舰长,51,泉皇,24
93,3546977044269345,_好喜欢你,舰长,18,泉皇,24
94,17424553,WoodenBarrel,舰长,18,泉皇,24
95,1971812868,白日做梦涅涅,舰长,18,泉皇,24
96,21212037,暮碎丷,舰长,3,泉皇,24
97,159399741,ベクサン茶,舰长,3,泉皇,24
